specobjid,ra,dec,z
1226232865650403328,3.467541,0.388844,1.481631E-05
846713051594909696,3.4691189,14.184746,0.08374268
438091642109454336,3.4698443,0.078284234,0.1109868
846786993751877632,3.4699733,15.961765,0.0185294
5107163439563468800,3.47106760000003,8.3959487,0.08852783
1678850951785506816,3.472743,0.63338,0.00015158
6359328514068115456,3.47402529999999,10.705986,0.1745282
846714151106537472,3.474525,14.060064,0.1432465
846812557397223424,3.4755199,15.081543,0.1148418
438086419429222400,3.4783148,0.90758724,0.08475257
6881553660804526080,3.47897019999999,14.080579,0.04251812
846722397443745792,3.4795798,14.496247,0.1417918
846714975740258304,3.4797465,14.077515,0.04275906
438088618452477952,3.4798586,1.2128925,0.03978322
1226244685400401920,3.47995,0.965508,7.057795E-05
1735133864847763456,3.4800889,0.907718,0.08492799
1735133315091949568,3.4802439,1.033381,0.1381425
7066351330172530688,3.48058120000002,26.763793,0.1268568
1678763815489005568,3.482416,0.015747,0.01828633
846788643019319296,3.4825976,16.060196,0.1152979
7066216639998128128,3.48276229999999,25.891017,0.1211201
7746448204816379904,3.48282069999999,25.026298,0.1526144
7747387737451982848,3.48645729999998,22.296103,0.06336889
7066348031637647360,3.4892772,26.966587,0.01583361
846789467653040128,3.4894044,16.101766,0.1152413
7747516380312432640,3.49076509999998,23.153627,0.1442522
846809808618153984,3.4920023,15.236157,0.1146366
1735133589969856512,3.492249,1.012122,0.1374523
6881729582664970240,3.49298920000001,14.954989,0.07852633
7747522427626385408,3.4936553,24.301437,0.1035068
6956044474443821056,3.49495159999998,16.103756,0.001544638
438092191865268224,3.495713,0.054690581,0.1149824
5107286859743686656,3.49607049999997,10.23553,0.1193324
1226246059789936640,3.4964462,1.1218997,0.00398912
6359330163335557120,3.4968379,10.721152,0.0001061599
846814206664665088,3.4987618,15.107621,0.1154992
7747524626649640960,3.49890599999998,23.967937,0.02075629
6880600935304458240,3.49972939999998,19.038457,0.03887467
1226245235156215808,3.500355,1.168302,0.03984343
6961606353962594304,3.50197350000002,12.956009,0.005488128
438094390888523776,3.5029877,0.28658167,0.1108505
1735146234353575936,3.5032251,0.31543601,0.1100743
6955859206734540800,3.50489390000001,14.950655,0.1310862
846723222077466624,3.5049636,14.651222,0.1031569
1678853150808762368,3.506837,0.456128,0.1234656
5107283836086710272,3.50714369999997,9.2323175,0.08399436
1678850402029692928,3.510297,0.15247,7.578995E-05
6956048322734518272,3.51387620000003,17.188256,0.02793458
6880603958961434624,3.51391510000002,18.802286,0.103532
6947929255641280512,3.51399049999998,20.699719,0.0001364122
6951527681180233728,3.5151391,19.851803,0.0002375158
1735137438260553728,3.515245,1.0225019,0.1377185
1226232590772496384,3.5167416,0.42601202,0.001042305
1735144035330320384,3.5179579,0.32507101,0.1112104
4840368591847747584,3.51904780000001,2.9233622,0.0003309938
1226254031249238016,3.520053,0.829669,0.0001656681
846813931786758144,3.5201731,14.978938,0.0837406
5107289883400663040,3.52102079999997,9.9032196,0.1436606
4840367492336119808,3.52169359999999,2.8431081,0.0005715445
773608452088948736,3.5221632,1.2330567,0.03961575
6956042825176379392,3.5221899,16.261627,0.1747481
1735136613626832896,3.5226829,0.77140701,0.1261365
6961619548102127616,3.52346310000001,12.877912,0.08531081
7067393667262771200,3.52355390000002,27.750887,0.1257074
6951367152482578432,3.52437529999997,18.978405,0.09480112
6359325765289046016,3.52494710000002,11.020055,0.1669611
6882872800349712384,3.5250216,11.139543,0.002867107
438087244062943232,3.5259734,1.0221128,0.06364998
1226233690284124160,3.531886,0.606065,0.0002137586
4972033460023259136,3.53193579999999,4.7121402,0.02117153
846812007641409536,3.5329602,15.590537,0.1574213
4749261953020129280,3.53385919999999,0.87376086,0.1496007
4972040057093025792,3.5338835,5.4602593,0.1784143
846713326472816640,3.5340195,13.780746,0.08499084
846787543507691520,3.5344157,16.179324,0.07944052
6961614050543988736,3.53562419999997,13.480134,0.08462021
6880610281153294336,3.53624079999997,17.769366,4.065204E-05
438096040155965440,3.537262,0.18879661,7.334992E-05
4972198936523239424,3.53843890000002,5.5742693,0.177992
438089992842012672,3.5386537,0.84533324,0.06923603
846812282519316480,3.5393193,14.920612,0.08302505
773607352577320960,3.540573,0.8333324,0.06947448
1226253756371331072,3.541516,1.061916,1.931403E-05
1226236439063193600,3.54162,0.101622,4.92526E-05
846711952083281920,3.5422133,14.046195,0.08281562
1678838307401787392,3.542747,1.151413,0.08538365
6956041175908937728,3.54317789999999,16.538652,0.1691764
846788917897226240,3.5437934,16.113319,0.07953078
846712226961188864,3.5451567,13.861314,0.08266069
846789192775133184,3.5452254,16.167473,4.15371E-05
4839164621313732608,3.54587090000001,1.344918,5.408995E-05
1735147883621017600,3.5468259,0.28053901,0.1541159
846812832275130368,3.547664,15.583933,0.1575342
6961545880823066624,3.5486697,12.425929,0.1429968
5107158491761143808,3.54872920000003,8.793573,0.08976439
1226147103743436800,3.549007,0.03691,0.06538388
4972026313197678592,3.5494602,5.1077101,0.04323503
773603504286623744,3.5502763,1.1892623,0.1535375
6961546705456787456,3.55114200000003,12.283172,0.1785679
8031104618824658944,3.55151499999999,29.208451,0.0006731554
6359110810765815808,3.55183119999998,10.080204,0.1160332
7747530673963593728,3.55193860000003,23.659166,0.09972098
1678857548855273472,3.552282,0.196874,0.1109781
438085869673408512,3.5526284,1.1694535,0.03896999
4972032910267445248,3.5540403,4.6321011,0.1507218
1678763540611098624,3.55523,0.046839,4.076667E-05
6948202209402875904,3.5561348,21.302833,0.003110655
1226233415406217216,3.559267,0.481964,3.035013E-06
438091367231547392,3.5600733,0.23304118,0.04058884
4972024114174423040,3.56014090000002,5.0742247,0.04323537
5107287134621593600,3.56061670000003,10.038946,0.1165883
7067420055541837824,3.56142249999999,28.765759,0.1278268
846800737647224832,3.5618831,15.657395,0.1153931
846799913013504000,3.5621041,16.119751,0.1173942
7069672404608020480,3.56289470000002,25.478375,0.06717867
6961613500788174848,3.56493419999998,13.894856,0.08529213
846809258862340096,3.5655033,15.227091,0.1152239
4839156649854431232,3.56552649999998,1.7205834,0.09050936
438093016498989056,3.5656194,0.28852464,0.1111001
7067390368727887872,3.56599080000001,27.641073,0.1699679
6359111085643722752,3.56617610000001,10.104483,0.1159986
6952554625409675264,3.56779490000002,20.446413,0.08752979
6961614600299802624,3.56780099999997,13.649411,0.1341787
5103728015448928256,3.56919490000001,6.2320259,0.05398789
1735148433376831488,3.5713179,0.259215,0.1098782
6880407971013783552,3.57152009999999,16.653156,0.1648948
438099338690848768,3.5728561,1.0681239,0.03951558
846813656908851200,3.5730674,15.562311,0.09261766
846801562280945664,3.5734896,15.851724,0.006483879
4749109120903868416,3.57407640000002,0.02203103,0.1761207
7066360126265552896,3.57498939999999,26.86014,0.1359383
846714425984444416,3.575161,14.034803,0.08312897
7066365898701598720,3.57536160000001,27.623619,0.1700094
7747384988672913408,3.57564400000001,21.616285,0.1167641
5107282736575082496,3.57624629999998,9.1483758,0.1627605
7746456451153588224,3.57837549999999,25.157705,0.07344608
1678854525198297088,3.579307,0.200984,0.04034149
7067433249681371136,3.57990690000003,28.658961,3.228149E-05
438097139667593216,3.5809672,1.2152249,0.03980873
5107159041516957696,3.5822301,8.9005527,0.1632648
6359338409672765440,3.58438159999997,11.068901,0.1670753
6880614679199805440,3.58791789999998,18.596133,0.06650953
1735149258010552320,3.588865,0.261408,0.1101129
6880409070525411328,3.58999039999998,16.901033,0.1753786
438092466743175168,3.590549,0.44664614,0.09304497
6947928980763373568,3.5917407,20.853057,0.1177716
1678842705448298496,3.5929138,0.99353568,0.03240894
8033301443006623744,3.59328770000002,28.315339,0.1782537
846724596467001344,3.5940638,14.750955,0.02781593
4840404051097743360,3.59468980000003,4.5037937,0.0001038158
1678858923244808192,3.596616,0.108686,0.0001323949
438092741621082112,3.596765,0.27596122,0.1102055
7747526825672896512,3.5977279,23.624257,0.1218758
438093841132709888,3.5980987,0.030505294,0.06487425
6956045299077541888,3.59815550000002,16.079547,0.1169946
4749271298868965376,3.59845539999998,0.33323246,0.156273
438099613568755712,3.6004618,0.87458322,0.1506407
846816130810013696,3.6007269,15.413478,0.07919169
7067432974803464192,3.6015496,28.665685,0.127785
6880606982618411008,3.60333179999998,18.30421,0.1157193
846800462769317888,3.6038282,16.220817,0.07309842
773614224524994560,3.6042134,0.44612716,0.09319538
1735148158498924544,3.6047151,0.099462002,0.1153417
846798538623969280,3.6050521,15.974258,0.002893102
6359341158451834880,3.60568810000001,10.982047,0.1372429
846798263746062336,3.6061722,16.205335,0.06844203
846819429344897024,3.6071817,14.937389,0.08283666
6951525757034885120,3.6075295,20.063132,0.09940882
1735145409719855104,3.608387,0.000839,0.07270411
7066214440974872576,3.60847319999999,25.603176,0.0003754259
1678758317930866688,3.608968,0.023796,4.776374E-05
438096315033872384,3.6092721,1.0641493,0.03991177
7066209218294640640,3.60982719999998,26.416807,0.1266123
438095490400151552,3.6100162,0.11434138,0.05552748
4839350988534640640,3.61029000000002,2.4250447,0.1482267
6956052171025215488,3.61087329999998,16.168191,0.0001442017
7069656461689417728,3.61246199999999,24.778037,0.0001710319
846713876228630528,3.6127051,13.849554,3.415383E-05
1678855624709924864,3.612886,0.496778,7.758789E-05
5107157942005329920,3.6132801,8.8379515,0.1630851
6881533869595226112,3.61332320000002,12.91883,0.0865007
438096589911779328,3.6137614,1.12622,0.04017201
846711677205374976,3.6143528,14.024833,0.08500564
6951528780691861504,3.61435799999998,19.764705,0.09625813
1735134689481484288,3.6143711,1.254699,0.0716711
6951523832889536512,3.61467779999998,20.685475,0.09902677
1226254581005051904,3.615658,0.764019,1.133878E-05
6961529937904463872,3.61597760000001,11.584749,0.1749261
1735134414603577344,3.616725,0.89450699,0.1506561
1735147058987296768,3.6195829,0.42620701,0.1401497
6880610830909108224,3.6212764,17.817127,0.1124005
6882876648640409600,3.62133790000001,11.749212,0.1689419
7069657011445231616,3.62174629999998,24.70634,0.1585148
4839354836825337856,3.62463079999998,3.0805882,0.0002393935
1226255680516679680,3.626424,1.091495,5.49156E-05
4839162422290477056,3.6291511,1.4927434,0.0001915572
846802386914666496,3.6297739,15.817278,0.08057915
846814756420478976,3.6297786,15.585152,0.09232071
6882882695954362368,3.63077620000001,10.712142,0.0001424002
6359338134794858496,3.63104069999997,11.056564,0.1645666
7747528474940338176,3.63106870000001,23.214514,0.1718127
773604878676158464,3.6311125,0.99175691,0.09225179
438104836248987648,3.632882,0.0083085201,0.0649052
4972019166372098048,3.63302620000002,4.0856965,0.0002542815
1226240562231797760,3.633294,0.102771,0.06548388
1678856999099459584,3.633649,0.451301,0.0001367249
6881738928513806336,3.634726,15.209364,0.1067563
773608726966855680,3.6348651,0.78134582,7.092316E-05
438102637225732096,3.6349277,0.59365664,0.1051441
1678841056180856832,3.63514,0.931735,0.1256707
7747533972498477056,3.63616130000003,24.498283,0.1715129
773609276722669568,3.6362518,0.48886479,0.03880981
438099063812941824,3.6363357,0.92007239,0.06365316
1226238363208542208,3.6371607,0.37871673,0.002626348
773604054042437632,3.6378211,1.0154967,0.152858
5107292632179732480,3.63944329999998,9.4686968,0.06798542
1735146509231482880,3.640182,0.049412001,0.06410488
1735154755568691200,3.6405361,0.023565,0.06437486
6951527131424419840,3.64068229999998,19.812592,0.003924611
4839355936336965632,3.64414410000001,3.0428569,0.1607959
6957078565263962112,3.64460100000002,17.816989,0.1132921
5103956713867505664,3.64462909999997,8.0646216,0.08987543
4972198111889518592,3.64638839999998,5.7512879,0.1168594
1226237813452728320,3.646822,0.398327,2.488009E-06
846801012525131776,3.6469793,15.777055,0.07645168
846710027937933312,3.6474469,13.948315,0.1391605
6880613579688177664,3.64825359999998,18.99659,0.001505216
6951529330447675392,3.64844149999999,19.681964,0.1155244
6359337310161137664,3.64877100000001,10.923527,0.0808358
1735149532888459264,3.649976,0.24231599,0.1277688
7067380473123237888,3.65108500000002,27.863368,0.0673573
5107158766639050752,3.65132190000003,9.0195202,0.174837
6951352858831417344,3.65137099999998,18.650843,0.06703648
1735153106301249536,3.6543231,0.380436,0.1233669
846704255501887488,3.6546471,14.101239,0.1402979
1226237538574821376,3.6547584,0.5081663,0.0007437257
5103727190815207424,3.65543730000002,6.139714,0.08412158
846814481542572032,3.6561913,15.60583,2.823943E-05
6881541016420806656,3.65648060000001,13.959192,7.541152E-05
6881540466664992768,3.65660120000001,13.708616,0.08462239
6880616878223060992,3.65793150000002,18.312848,0.1154085
1678841331058763776,3.658838,0.731735,0.1535416
846799088379783168,3.6598973,16.157139,0.08258684
7747534522254290944,3.66018179999998,23.793396,0.1009025
1226241661743425536,3.660817,0.444472,3.362974E-05
6359108061986746368,3.66109669999997,9.8178151,0.002200614
6955842988938031104,3.66117650000001,14.836495,0.002869424
6881536618374295552,3.66347350000001,12.999541,0.1294455
846815031298385920,3.663839,15.531552,0.09313462
1226254306127144960,3.6649086,0.98408349,0.0009958895
7067429126512766976,3.66568910000001,29.117744,0.1215818
1226239187842263040,3.668177,0.37956,0.08495452
7067437647727882240,3.66862470000001,29.484958,0.1241099
6880615503833526272,3.66956390000001,18.797398,6.418332E-05
773624120129644544,3.6712347,0.44330743,0.08417439
846818604711176192,3.6733216,15.149149,0.1438101
1678869918361085952,3.674325,0.475453,8.002589E-06
6951357256877928448,3.67493680000001,19.113074,2.604597E-05
1226238638086449152,3.675742,0.319335,0.0002065576
5107297579982057472,3.6760251,10.267746,0.1286627
5107293181935546368,3.67722789999999,9.4242749,0.1229755
6882647675343925248,3.67756500000002,10.633271,0.1737945
1678862496657598464,3.678347,1.075153,0.08380325
6961617898834685952,3.67877609999999,12.757623,0.1493255
846817780077455360,3.6812281,15.577061,4.305841E-05
4972204159203471360,3.6813641,6.2864644,0.1700579
438102362347825152,3.6818204,0.4440663,0.1144155
8031093898586288128,3.68210440000001,29.973658,0.1692011
846723496955373568,3.6828665,14.522233,0.03416925
1735150082644273152,3.685765,0.45300901,0.1567175
6951540875319767040,3.68654559999999,19.618567,0.07382435
7066362600166715392,3.68816040000002,28.026802,0.1703217
1678860297634342912,3.690315,0.989403,0.07129378
5103726915937300480,3.69110339999997,6.2125768,0.1068153
846699582577469440,3.6917386,14.314855,0.1409888
6951353408587231232,3.69221529999999,18.32287,0.1152367
6947933928565698560,3.69236849999999,21.284663,0.1466977
1678866070070388736,3.692673,0.316611,0.1050215
6956055469560098816,3.69336299999998,16.174733,0.002740066
1226258154417842176,3.693842,0.929118,0.04006162
4972021915151167488,3.69476350000002,4.9124103,0.0003862982
438104011615266816,3.6948698,0.48181961,0.06483524
6961535435462602752,3.6959501,12.431446,0.01006938
1735155855080318976,3.696826,1.038432,0.08647513
773624395007551488,3.6977219,0.49090684,0.03887825
438104286493173760,3.6984057,0.29728531,0.1471175
6961532136927719424,3.69877939999998,11.8528,0.1790434
1226241386865518592,3.69897,0.3316,0.1485625
438103461859452928,3.6994533,0.26499463,0.03841203
846722672321652736,3.7000819,14.453258,0.04279918
846797988868155392,3.7009225,16.229468,0.08254119
773621096472668160,3.7017191,0.26888104,0.08018544
846802112036759552,3.705605,15.938355,0.06868869
6359336210649509888,3.70570950000001,11.018745,0.1642585
6881739478269620224,3.70584079999998,15.061208,0.0001667377
438099888446662656,3.7061613,0.68499487,0.06284724
773621371350575104,3.706313,0.30200385,0.03920633
1735156129958225920,3.7066791,0.69990301,0.06335942
1735153381179156480,3.7073791,0.30754,0.1463934
846816680565827584,3.707534,15.545944,0.0002091417
4972018066860470272,3.70758530000001,5.3617503,7.266343E-05
6952587610758508544,3.70773969999999,21.689993,0.03527357
438100438202476544,3.7077482,0.79581578,0.06389085
438104561371080704,3.7082598,0.19392518,0.08480878
4972023564418609152,3.7085376,5.0090518,0.147216
846799638135597056,3.71124,15.892642,0.07643145
7747374543312449536,3.71241839999999,21.779258,0.118895
1226237263696914432,3.71308,0.636219,0.06478398
7069656186811510784,3.71405290000001,24.699096,0.06789201
438097689423407104,3.714734,1.1516663,0.1604077
5107296480470429696,3.71551049999999,9.1117198,0.141805
5107297030226243584,3.71609660000001,10.117973,0.002474529
438101812592011264,3.7185002,0.63424718,0.06416532
438098514057127936,3.7185771,0.97954576,0.07906073
846702331356538880,3.7188439,13.908883,3.51134E-05
773605428431972352,3.7210009,1.1645704,0.1593459
846719373786769408,3.7212004,14.727149,0.08537326
1735150632400087040,3.7225051,0.38872501,0.01767347
773625219641272320,3.7232216,0.17637022,0.08469077
6882638879250903040,3.72424119999999,9.5302117,0.1418809
6881740577781248000,3.72467039999998,14.943823,0.003622558
5107143648354168832,3.72478669999998,8.5709813,0.08910423
846819704222803968,3.7257874,15.450298,0.1156855
846700407211190272,3.7266448,13.743749,0.08471562
5103734337640787968,3.72698150000002,7.06149,0.1046063
6880621001391665152,3.72780560000001,17.799594,0.1046686
438105386004801536,3.7294683,0.25229198,0.03899383
4840399378173325312,3.73011889999998,4.1043361,0.05743989
1735158878737295360,3.731451,0.69409001,0.06211888
1735150357522180096,3.73261,0.298067,0.08592238
438101262836197376,3.7327623,0.73097367,0.06332039
6952596406851530752,3.73305249999999,22.423598,0.08214311
438097964301314048,3.7355278,1.1398726,0.150717
773620546716854272,3.735587,0.56307061,9.453944E-06
1735151457033807872,3.7389951,0.62920302,0.001050383
438101537714104320,3.7400038,0.6519556,0.0632973
6961629993462591488,3.74034769999997,12.990625,0.07739522
846716899885606912,3.7416932,14.371691,0.08345056
7746198615676874752,3.74382980000001,24.11053,0.0989265
7066204270492315648,3.74645989999999,25.604548,0.0001340655
1735158054103574528,3.7465439,1.2105581,0.07976082
846716350129793024,3.7471687,14.685751,0.08520005
1735151731911714816,3.747663,0.61594403,0.06413577
438102087469918208,3.7479485,0.29751482,0.08446339
7747376742335705088,3.75179910000003,22.215074,0.1204866
4972020815639539712,3.75444850000002,4.4719568,0.1380913
4840402126952394752,3.75448319999998,3.8299884,0.1770623
6952592558560833536,3.75503609999998,22.516452,0.105186
1735152006789621760,3.7553909,0.329732,0.08449969
846800187891410944,3.7554047,16.19532,0.1039529
6961625595416080384,3.75560919999998,13.606377,0.08285035
1225073430907348992,3.756709,0.217945,0.03925718
1261106345390663680,3.7567412,0.19264364,2.73621E-05
1678861397145970688,3.758301,0.7789,0.06340642
5107143098598354944,3.75897479999998,8.5937228,0.002580193
7747381690138030080,3.75941510000001,22.836946,0.09874268
438096864789686272,3.7597449,0.95018293,0.1531087
7067399714576723968,3.76080660000002,28.308016,1.932398E-05
6961529388148649984,3.76165509999998,11.764649,0.002024958
5107137326162309120,3.76280539999999,7.9642361,0.0878439
6359335111137882112,3.76341730000001,11.46749,0.000143682
8031091424685125632,3.76416829999999,29.343115,0.09447199
5107298129737871360,3.7642788,10.053752,0.1645702
1735159153615202304,3.764478,1.19441,0.1600052
6880620176757944320,3.76561249999997,17.909755,0.06353463
6961631642730033152,3.76592720000002,12.933451,3.065951E-05
6951542524587208704,3.76633870000001,19.562157,0.08509234
846799363257690112,3.7671843,16.143982,0.05641606
846798813501876224,3.7703928,15.890453,0.08086952
4750311986641432576,3.77046300000001,0.35514301,0.08472345
438103736737359872,3.7714332,0.64295539,0.06210372
846818329833269248,3.7723835,15.066582,0.01810584
4839153626197454848,3.77260030000002,1.2043745,0.003352494
7066372770649272320,3.77381530000002,26.826116,7.642144E-05
1735155030446598144,3.773936,0.69285601,0.1056
5107144747865796608,3.77469389999999,8.7773889,0.1647834
438100987958290432,3.7757501,1.2455455,0.08470917
1226255405638772736,3.77583,1.16704,0.07945661
7066205644881850368,3.77591139999998,25.395169,0.1782857
846821903246059520,3.7759526,16.051551,0.05664892
846699307699562496,3.7764649,14.239633,0.04269085
1735155305324505088,3.777029,0.671296,0.1506986
7066206469515571200,3.7773588,25.885517,0.1654576
1678863321291319296,3.778303,1.241562,0.07905003
1735151182155900928,3.7783401,0.64560401,0.08466735
1736236675043977216,3.7786181,0.29189,0.1048446
1262230051038980096,3.7802092,0.29070548,3.954447E-05
1259980170471696384,3.7804262,0.2603117,3.266604E-05
7747532872986849280,3.7817857,24.048372,0.1717034
438108409661777920,3.7851459,0.22131046,0.06507858
438100163324569600,3.7871785,0.64538503,0.1503902
7066198498056269824,3.7874994,26.315657,0.0001070122
5107140899575099392,3.78860400000002,8.3359396,0.08473938
846820253978617856,3.7925926,16.0457,8.333574E-05
4840410923045416960,3.79365039999999,4.1008272,0.001467133
846822453001873408,3.7938932,16.196879,0.08347427
846720473298397184,3.7941811,14.680774,0.08205806
7746194767386177536,3.79494360000001,24.502367,0.0002475225
6956058768094982144,3.79605279999998,17.202714,0.1153207
4972207732616261632,3.79620299999999,5.7811939,0.1411921
846701506722818048,3.7985172,14.016288,0.08454782
846702056478631936,3.7985708,13.90382,0.1405825
1678862771535505408,3.799128,1.013939,0.151931
6956056569071726592,3.79925020000002,16.14142,0.1036251
6957076915996520448,3.800431,18.107358,0.0932525
438109784051312640,3.8005748,0.20617755,0.1565422
846717724519327744,3.8006891,14.554516,0.002413672
1226266125877143552,3.802675,1.21937,0.16024
846701781600724992,3.8032851,13.850643,0.1576744
846817505199548416,3.8047498,15.073685,0.08405069
7066200971957432320,3.80579469999998,26.666122,0.1057871
6951346261761650688,3.8068935,19.188068,0.1437433
438110883562940416,3.8072078,0.044686364,0.1572515
1259975772425185280,3.8074476,0.18672767,0.02520509
6882646026076483584,3.80759280000001,10.331064,0.1733886
6359337859916951552,3.80788840000002,11.126831,0.0839029
6956058218339168256,3.8083762,17.129296,0.1775852
6956062066629865472,3.80875809999998,16.907067,0.1724743
6359103114184421376,3.8093892,10.524498,0.0001528907
438100713080383488,3.809497,0.82278774,0.06311093
1262231425428514816,3.8107471,0.11232102,1.606358E-05
438122703312939008,3.8109652,0.92311249,0.1514367
8031087851272335360,3.81165909999999,29.983425,0.09428842
5107304726807638016,3.81168659999997,9.4540629,0.1634637
4972009820523261952,3.81222680000002,4.4743482,0.1475401
846822178123966464,3.8133847,16.134717,0.1042459
4840409823533789184,3.8134245,4.2594851,0.0001105779
5103972656786108416,3.81441080000002,7.3702562,0.1656866
4972014768325586944,3.81443949999999,5.2301545,0.06389251
6961527189125394432,3.81601160000002,12.595355,0.1753525
4972208832127889408,3.81661050000002,5.7662005,0.04407914
6961528838392836096,3.81682009999997,11.307864,0.0843389
1735152281667528704,3.8181069,0.0042610001,0.06315067
438108134783870976,3.8184069,0.56605035,0.09311143
846815581054199808,3.818492,15.595548,0.1705165
846716075251886080,3.8206751,14.616476,0.08325937
5107142273964634112,3.8235267,8.4732772,7.506782E-05
438111433318754304,3.8240796,0.069146422,0.06505262
4972012294424424448,3.82463480000001,4.9188359,0.08482338
439196653056976896,3.8250053,0.24905877,0.08595943
6882644926564855808,3.82503050000003,10.157956,0.006120784
4840412022557044736,3.82505650000002,4.1232649,0.01377981
6880618527490502656,3.82559989999999,18.218184,0.1432284
1678865520314574848,3.825874,0.624009,5.279131E-05
6951345712005836800,3.82643039999999,19.07343,0.1135741
846718274275141632,3.8266649,14.701311,0.08615299
4839147029127688192,3.82898669999997,1.7295487,0.1515151
4972007896377913344,3.83428570000001,4.4312173,0.1542146
6880404672478900224,3.83469029999998,17.477005,0.1497166
6882639978762530816,3.8355646,9.5663541,9.613479E-05
4972016967348842496,3.83584239999999,5.5544158,0.06999688
1735158328981481472,3.8361599,1.076943,0.00685822
1735159978248923136,3.8362899,1.161582,0.1520073
5107145847377424384,3.8364426,8.9085778,0.1371551
1735156679714039808,3.8365791,1.0368201,0.1509202
7067397790431375360,3.83675840000001,28.379008,0.1404759
4840418344748904448,3.83707770000001,4.416991,0.1529382
846820528856524800,3.8377074,16.247482,0.08073397
6952552426386419712,3.83799829999998,21.309006,0.1343801
6961634941264916480,3.83831129999999,13.315867,0.1016791
846720748176304128,3.8386023,14.678056,0.02812083
7066197948300455936,3.83866260000002,26.303012,0.1514789
5107138700551843840,3.83998980000001,8.0757688,0.1084315
1678866344948295680,3.84041,0.670049,5.291808E-05
846720198420490240,3.8405338,14.821034,0.0001138978
846717174763513856,3.8407437,14.609961,0.08248957
1679936993322100736,3.841085,0.251693,0.104724
6952593108316647424,3.84312089999997,22.474397,0.09031817
6359351603812298752,3.8440038,10.967925,0.0002581398
6961521141811441664,3.84503139999998,11.967131,0.1737733
846830424461174784,3.8452414,14.977144,0.08380464
7067378548977889280,3.84602860000001,27.377182,0.1285146
7066187502939992064,3.84655299999997,26.178587,0.06733803
846824652025128960,3.8471739,15.943007,0.07629627
6880627323583524864,3.84829009999999,18.500593,0.003527124
6880623475292827648,3.8487141,18.899512,0.1150311
5107304177051824128,3.8489118,9.5035818,0.1630573
4839366931453243392,3.84964170000001,3.1525036,0.0003574927
4972008171255820288,3.84966730000002,4.4080274,0.1474787
6961521691567255552,3.84971890000003,11.996964,0.1750857
1261103046855780352,3.8499692,0.049737132,1.512156E-05
5103719769111719936,3.85259209999998,6.6059222,0.1060917
846821353490245632,3.8532038,16.151094,0.03572587
6880407421257969664,3.85338489999998,17.683614,0.0656494
846823002757687296,3.853663,15.799228,0.1156815
6880626224071897088,3.85416079999999,18.548067,0.07013396
1735156954591946752,3.8542681,0.65254903,0.1471193
6952589809781764096,3.85443409999999,21.413351,0.1685008
846700682089097216,3.8548475,13.869367,0.08290891
1736232002119559168,3.8555341,0.20787799,0.1073552
1678861122268063744,3.857234,0.865578,2.48934E-05
1736236400166070272,3.8580689,0.033705,0.1044069
6951341863715139584,3.85828770000001,18.591244,1.011108E-06
5107135402016960512,3.85830420000002,8.5509696,0.0852966
1258851796294592512,3.8588906,0.39081895,8.063459E-05
1735164376295434240,3.860373,0.19908901,0.1077593
773622470862202880,3.8615366,0.74005847,0.0848194
846819979100710912,3.8618504,16.235273,0.01872421
7747542768591499264,3.8621574,23.350546,0.002653678
846830149583267840,3.8626817,15.013418,0.08612345
6951343512982581248,3.86539140000002,18.826121,0.1662726
6880396975897505792,3.86586690000001,16.835643,0.1688505
5107305276563451904,3.8659462,9.2984627,0.06802724
6951539226052325376,3.86707239999998,19.86539,0.1427197
7066383765765550080,3.86783780000002,26.908223,0.151948
5108356408823967744,3.8682637,7.7256115,0.09299139
1226264751487608832,3.8695915,1.0261094,0.1559231
846703705746073600,3.8696748,14.139477,0.1422447
1258854819951568896,3.8697881,0.0022731959,3.015988E-06
1262222629335492608,3.8704077,0.58750625,0.0001797848
1263354026850805760,3.8709678,0.53120719,4.668839E-05
1735157779225667584,3.871459,0.896146,0.0475281
5107309124854149120,3.8728089,10.09773,0.001954962
1679938917467449344,3.872889,0.084677,0.0002835455
1258852620928313344,3.8731013,0.22230588,4.323729E-05
846719098908862464,3.8738186,14.727142,0.0181202
438107310150150144,3.8739158,0.63977825,0.04035955
846821628368152576,3.8751391,16.074917,0.01748954
1735159703371016192,3.8755779,1.181044,0.1473621
1259978521204254720,3.8756581,0.29443035,7.7044E-05
1263354576606619648,3.8763959,0.47262938,0.0001168443
773615598914529280,3.8770415,1.0843014,0.173559
1261104971001128960,3.8781891,0.46550207,3.216492E-05
5107312973144846336,3.87878810000001,9.835351,0.1694642
5107310774121590784,3.87880689999997,9.815289,0.09052538
773619722083133440,3.8789698,0.97303239,0.1563162
1259979345837975552,3.88009,0.070421386,1.959052E-05
1735159428493109248,3.8812461,0.991611,0.091336
438119129900148736,3.8815375,1.1313496,0.1516024
7067378823855796224,3.88270240000003,27.482685,0.0006740778
773614499402901504,3.882745,1.1300993,0.1525887
6359101464916979712,3.88287730000002,10.140726,0.164334
1678864695680854016,3.883316,1.132456,0.1514457
846828500315826176,3.8840876,15.208666,0.0369783
6961633841753288704,3.88468119999999,13.969206,0.0001996017
1735163276783806464,3.8847389,0.242434,0.1404979
846717999397234688,3.8852134,14.659856,0.08423159
846718824030955520,3.885264,14.689716,0.08319129
773628793054062592,3.8854435,0.26338907,0.1469775
1735169049219852288,3.8883491,0.96251702,0.1537543
